Ticket_ID,Issue_Resolution,Issue_Category,Issue_Severity,Support_Channel,Building,City,Position,Country,Tenure_Months,Career_Desc,Division
46108, User Education,Apps,Sev2,Chat,B0644,London,Business Operations,GB ,70,IC4,D010405
52589, User Education,Apps,Sev3,Email,B0644,London,Account Management,GB ,267,IC5,D010405
57993, User Education,Apps,Sev2,Chat,MOBILE,London,Technical Delivery,GB ,30,IC2,D010405
6824, User Education,Apps,Sev2,Chat,MOBILE,London,Relationship Management,GB ,24,IC4,D010405
21850, User Education,Apps,Sev1,Chat,MOBILE,London,Relationship Management,GB ,6,,D010405
80274, User Education,Apps,Sev1,Chat,MOBILE,London,Relationship Management,GB ,24,IC4,D010405
31715, User Education,Apps,Sev1,Chat,B0700,London,Business Operations,GB ,157,IC5,D010405
70123, User Education,Apps,Sev2,Phone,MOBILE,London,Software Engineering,GB ,131,IC4,D010405
8002, User Education,Apps,Sev2,Email,MOBILE,London,Solution Sales,GB ,39,IC5,D010405
24046, User Education,Apps,Sev2,Email,B0951,London,Technology Strategy,GB ,145,IC5,D010405
70851, User Education,Apps,Sev2,Chat,MOBILE,London,Relationship Management,GB ,63,IC4,D010405
31654, User Education,Apps,Sev2,Email,B0640,London,Relationship Management,GB ,91,IC3,D010405
4922, User Education,Apps,Sev1,Chat,MOBILE,London,Relationship Management,GB ,237,IC4,D010405
52996, User Education,Apps,Sev3,Chat,MOBILE,London,Relationship Management,GB ,79,IC4,D010405
82012, User Education,Apps,Sev2,Email,MOBILE,London,Relationship Management,GB ,11,IC4,D010405
44878, User Education,Apps,Sev2,Email,MOBILE,London,Relationship Management,GB ,125,IC4,D010405
49467, User Education,Apps,Sev2,Chat,MOBILE,London,Relationship Management,GB ,23,IC3,D010405
49755, User Education,Apps,Sev3,Email,B0644,London,Business Operations,GB ,68,IC5,D010405
78221, User Education,Apps,Sev1,Chat,MOBILE,London,Relationship Management,GB ,5,IC5,D010405
1958, User Education,Apps,Sev2,Chat,B0640,London,Business Operations,GB ,233,IC4,D010405
24025, User Education,Apps,Sev2,Chat,MOBILE,London,Relationship Management,GB ,23,IC3,D010405
43514, User Education,Apps,Sev3,Email,MOBILE,London,Technical Delivery,GB ,66,IC5,D010405
43144, User Education,Apps,Sev2,Phone,MOBILE,London,Business Development,GB ,123,IC5,D010405
14238, User Education,Apps,Sev3,Chat,MOBILE,London,Technical Delivery,GB ,16,IC2,D010405
57276, User Education,Apps,Sev2,Email,B0951,London,Account Management,GB ,13,MGR4,D010405
5326, User Education,Apps,Sev2,Email,B0560,London,Supply Chain,GB ,32,IC4,D010405
40825, User Education,Apps,Sev2,Chat,MOBILE,London,Relationship Management,GB ,26,IC4,D010405
2870, User Education,Apps,Sev1,Chat,MOBILE,London,Relationship Management,GB ,35,IC3,D010405
64709, User Education,Apps,Sev2,Phone,B0700,London,Manufacturing,GB ,202,IC5,D010405
28792, User Education,Apps,Sev2,Email,MOBILE,London,Solution Sales,GB ,26,IC5,D010405
10438, User Education,Apps,Sev3,Phone,MOBILE,London,Solution Sales,GB ,21,IC4,D010405
17281, User Education,Apps,Sev2,Email,MOBILE,London,Relationship Management,GB ,9,,D010405
70173, User Education,Apps,Sev2,Email,MOBILE,London,Business Development,GB ,213,IC5,D010405
44318, User Education,Apps,Sev2,Email,B0560,London,Operations,GB ,17,IC5,D010405
50818, User Education,Apps,Sev1,Chat,MOBILE,London,Support Delivery,GB ,17,IC4,D010405
72482, User Education,Apps,Sev3,Email,MOBILE,London,Business Operations,GB ,212,MGR4,D010405
41199, User Education,Apps,Sev3,Email,MOBILE,London,Relationship Management,GB ,15,IC2,D010405
1963, User Education,Apps,Sev1,Chat,MOBILE,London,Technical Delivery,GB ,6,IC5,D010405
73312, User Education,Apps,Sev3,Email,B0644,London,Account Management,GB ,267,IC5,D010405
11907, User Education,Apps,Sev2,Chat,MOBILE,London,Program Management,GB ,112,IC4,D010405
42835, User Education,Apps,Sev1,Chat,B0700,London,Business Operations,GB ,155,IC5,D010405
37669, User Education,Apps,Sev2,Email,MOBILE,London,Relationship Management,GB ,22,IC3,D010405
23900, User Education,Apps,Sev2,Email,B0700,London,Marketing Communications,GB ,27,IC4,D010405
25052, User Education,Apps,Sev2,Email,MOBILE,London,Relationship Management,GB ,55,IC3,D010405
14603, User Education,Apps,Sev1,Chat,MOBILE,London,Relationship Management,GB ,23,IC3,D010405
38287, User Education,Apps,Sev2,Chat,B0700,London,Marketing,GB ,14,IC4,D010405
46821, User Education,Apps,Sev2,Phone,B0560,London,Relationship Management,GB ,38,IC6,D010405
39150, User Education,Apps,Sev2,Phone,MOBILE,London,Solution Sales,GB ,11,IC3,D010405
24019, User Education,Apps,Sev3,Email,B0951,London,Account Management,GB ,24,IC3,D010405
7688, User Education,Apps,Sev1,Chat,MOBILE,London,Relationship Management,GB ,393,IC4,D010405
49616,,Apps,Sev2,Email,B0264,Los Angeles,Business Operations,US ,169,IC3,D006433
58840, User Education,Apps,Sev2,Chat,B0264,Los Angeles,Software Engineering,US ,24,IC4,D006433
39738, User Education,Apps,Sev2,Email,B0264,Los Angeles,Program Management,US ,353,IC3,D006433
34280, User Education,Apps,Sev2,Email,B0684,Los Angeles,Software Engineering,US ,65,IC3,D006433
67590, User Education,Apps,Sev2,Email,B0264,Los Angeles,Business Operations,US ,172,IC3,D006433
3961, User Education,Apps,Sev2,Phone,B0264,Los Angeles,Operations,US ,22,IC4,D006433
29855, User Education,Apps,Sev2,Email,B0264,Los Angeles,Business Operations,US ,211,IC3,D006433
37579, User Education,Apps,Sev2,Email,B0264,Los Angeles,Business Operations,US ,212,IC3,D006433
71198, User Education,Apps,Sev3,Phone,MOBILE,Los Angeles,Corporate Affairs,US ,143,IC5,D006433
9044, User Education,Apps,Sev2,Email,MOBILE,Los Angeles,Solution Sales,US ,126,MGR3,D006433
39758, User Education,Apps,Sev2,Email,B0395,Los angeles,Retail,US ,69,IC3,D006433
62732, User Education,Apps,Sev2,Email,B0264,Los Angeles,Service Engineering,US ,20,IC3,D006433
6687, User Education,Apps,Sev2,Email,B0264,Los Angeles,Service Engineering,US ,73,IC3,D006433
22632, User Education,Apps,Sev2,Phone,B0624,Los Angeles,Account Management,US ,26,IC4,D006433
83239, User Education,Apps,Sev2,Chat,B0361,Los Angeles,Hardware Engineering,US ,29,MGR2,D006433
75325, User Education,Apps,Sev2,Email,B0264,Los Angeles,Program Management,US ,179,IC4,D006433
73807, User Education,Apps,Sev2,Chat,B0264,Los Angeles,Software Engineering,US ,257,IC5,D006433
8027, User Education,Apps,Sev2,Email,B0264,Los Angeles,Business Operations,US ,208,IC3,D006433
34328, User Education,Apps,Sev2,Email,B0067,Los Angeles,Program Management,US ,136,IC4,D006433
59831, User Education,Apps,Sev3,Chat,B0067,Los Angeles,Business Intelligence,US ,16,IC4,D006433
34192, User Education,Apps,Sev2,Phone,B0264,Los Angeles,Quality,US ,141,IC5,D006433
75972, User Education,Apps,Sev2,Email,B0264,Los Angeles,Business Operations,US ,168,IC3,D006433
2049, User Education,Apps,Sev2,Email,B0264,Los Angeles,Business Operations,US ,168,IC3,D006433
62809, User Education,Apps,Sev2,Chat,B0361,Los Angeles,Software Engineering,US ,60,IC3,D006433
74323, User Education,Apps,Sev2,Email,B0684,Los Angeles,Program Management,US ,66,IC3,D006433
28951, User Education,Apps,Sev3,Email,B0264,Los Angeles,Service Engineering,US ,27,IC3,D006433
40719, User Education,Apps,Sev2,Email,B0264,Los Angeles,Business Operations,US ,206,IC3,D006433
47000, User Education,Apps,Sev2,Phone,B0264,Los Angeles,Service Engineering,US ,69,IC3,D006433
19125, User Education,Apps,Sev1,Chat,MOBILE,Los Angeles,Relationship Management,US ,32,IC4,D006433
64670, User Education,Apps,Sev2,Email,B0264,Los Angeles,Service Engineering,US ,115,MGR2,D006433
35574, User Education,Help,Sev2,Email,B0264,Los Angeles,Program Management,US ,353,IC3,D006433
82698, User Education,Apps,Sev2,Email,B0395,Los angeles,Retail,US ,80,IC6,D006433
54986, User Education,Apps,Sev2,Chat,B0264,Los Angeles,Software Engineering,US ,141,IC4,D006433
71378, User Education,Apps,Sev2,Chat,B0067,Los Angeles,Program Management,US ,141,IC4,D006433
75073, User Education,Apps,Sev2,Email,B0067,Los Angeles,Program Management,US ,54,IC3,D006433
12819, User Education,Apps,Sev2,Email,B0264,Los Angeles,Business Operations,US ,167,IC3,D006433
3578, User Education,Apps,Sev2,Email,B0264,Los Angeles,Program Management,US ,12,IC3,D006433
25538, User Education,Apps,Sev2,Email,B0264,Los Angeles,Business Operations,US ,208,IC3,D006433
43163, User Education,Apps,Sev2,Email,B0214,Los Angeles,Service Engineering,US ,148,IC4,D006433
1115, User Education,Apps,Sev2,Email,B0214,Los Angeles,Program Management,US ,77,IC3,D006433
32514, User Education,Apps,Sev2,Email,B0214,Los Angeles,Program Management,US ,135,IC3,D006433
48674, User Education,Apps,Sev3,Email,B0361,Los Angeles,Software Engineering,US ,316,IC5,D006433
61439, User Education,Apps,Sev2,Chat,B0264,Los Angeles,Software Engineering,US ,17,IC2,D006433
77441, User Education,Apps,Sev2,Email,B0264,Los Angeles,Business Operations,US ,169,IC3,D006433
55435, User Education,Apps,Sev1,Chat,MOBILE,Louisville,Support Delivery,US ,83,IC4,D006433
43817, User Education,Apps,Sev2,Chat,MOBILE,Luxembourg,Marketing,LU ,101,IC5,D004466
68484, User Education,Apps,Sev2,Chat,B0179,Lyon,Relationship Management,FR ,21,IC3,D008654
35909, User Education,Apps,Sev1,Chat,B0179,Lyon,Relationship Management,FR ,25,IC3,D008654
70868, User Education,Apps,Sev3,Email,HOME OFFICE,Madisonburg,Support Delivery,US ,69,IC3,D006433
65237, User Education,Apps,Sev1,Chat,B0153,MADRID,Relationship Management,ES ,67,IC4,D004024
53031, User Education,Apps,Sev2,Email,B0153,MADRID,Solution Sales,ES ,192,IC4,D004024
82354, User Education,Apps,Sev2,Chat,B0153,MADRID,Business Development,ES ,105,IC5,D004024
1618, User Education,Apps,Sev2,Email,B0153,MADRID,Finance,ES ,195,IC5,D010370
33365, User Education,Apps,Sev2,Phone,MOBILE,MADRID,Relationship Management,ES ,14,IC4,D004024
34539, User Education,Apps,Sev3,Chat,B0153,MADRID,Relationship Management,ES ,311,IC4,D004024
26881, User Education,Apps,Sev2,Email,B0153,MADRID,Licensing,ES ,253,IC4,D004024
64091, User Education,Apps,Sev2,Email,B0153,MADRID,Account Management,ES ,12,IC2,D004024
71203, User Education,Apps,Sev1,Chat,MOBILE,MADRID,Relationship Management,ES ,29,IC3,D004024
42075, User Education,Apps,Sev3,Email,B0153,MADRID,Licensing,ES ,291,IC4,D004024
11259, User Education,Apps,Sev3,Chat,MOBILE,MADRID,Marketing,ES ,55,MGR3,D004024
59891, User Education,Apps,Sev2,Email,MOBILE,MADRID,Support Engineering,ES ,140,MGR3,D004024
77756, User Education,Apps,Sev1,Chat,MOBILE,MADRID,Relationship Management,ES ,9,IC4,D004024
50803, User Education,Apps,Sev2,Email,MOBILE,MADRID,Technology Solutions,ES ,110,IC4,D004024
50269, User Education,Apps,Sev2,Email,MOBILE,Makati City,Support Delivery,PH ,6,IC3,D008459
80140, User Education,Apps,Sev2,Email,MOBILE,Makati City,Unassigned,PH ,,,D008459
17173, User Education,Apps,Sev3,Chat,MOBILE,Makati City,Relationship Management,PH ,35,IC4,D008459
1907, User Education,Apps,Sev3,Email,MOBILE,Makati City,Relationship Management,PH ,181,IC4,D008459
30297, User Education,Apps,Sev3,Chat,MOBILE,Makati City,Relationship Management,PH ,29,IC4,D008459
16526, User Education,Apps,Sev2,Email,MOBILE,Makati City,Support Delivery,PH ,15,IC3,D008459
57611, User Education,Apps,Sev1,Chat,MOBILE,Makati City,Technology Strategy,PH ,13,IC4,D008459
23816, User Education,Apps,Sev3,Email,MOBILE,Makati City,Licensing,PH ,42,IC3,D008459
68996, User Education,Apps,Sev1,Chat,MOBILE,Makati City,Relationship Management,PH ,7,IC3,D008459
15903, User Education,Apps,Sev2,Email,MOBILE,Malvern,Technology Strategy,US ,19,IC4,D006433
77493, User Education,Apps,Sev2,Chat,B0192,Manchester,Relationship Management,GB ,5,IC4,D010405
57257, User Education,Apps,Sev3,Chat,MOBILE,Manchester,Technical Delivery,GB ,138,IC5,D010405
80554, User Education,Apps,Sev2,Chat,B0192,Manchester,Relationship Management,GB ,10,IC4,D010405
69576, User Education,Apps,Sev1,Chat,MOBILE,Manchester,Technical Delivery,GB ,214,IC4,D010405
54506, User Education,Apps,Sev2,Email,MOBILE,Manchester,Technical Delivery,GB ,214,IC4,D010405
29657, User Education,Apps,Sev2,Email,B0192,Manchester,Solution Sales,GB ,25,IC5,D010405
16818, User Education,Apps,Sev1,Chat,HOME OFFICE,Maple Valley,Technical Delivery,US ,226,IC4,D006433
57427, User Education,Apps,Sev1,Chat,HOME OFFICE,Martinsburg,Relationship Management,US ,194,IC4,D006433
44118, User Education,Apps,Sev2,Chat,HOME OFFICE,Matthews,Technical Delivery,US ,264,MGR2,D006433
4426, User Education,Apps,Sev2,Phone,B0111,McLean,Retail,US ,44,IC3,D006433
51194, User Education,Apps,Sev3,Email,MOBILE,Melbourne,Relationship Management,AU ,64,IC4,D009170
10729, User Education,Apps,Sev2,Email,MOBILE,Melbourne,Technology Strategy,AU ,47,IC4,D009170
31562, User Education,Apps,Sev2,Chat,MOBILE,Melbourne,Relationship Management,AU ,50,IC3,D009170
4891, User Education,Apps,Sev1,Chat,MOBILE,Melbourne,Support Delivery,AU ,46,IC3,D009170
53163, User Education,Apps,Sev2,Email,MOBILE,Melbourne,Relationship Management,AU ,52,IC3,D009170
62474, User Education,Apps,Sev2,Chat,MOBILE,Melbourne,Technical Delivery,AU ,86,IC5,D009170
20963, User Education,Apps,Sev2,Email,HOME OFFICE,Metairie,Relationship Management,US ,15,IC3,D006433
10481, User Education,Apps,Sev1,Chat,HOME OFFICE,Metairie,Relationship Management,US ,18,IC3,D006433
25575,,Apps,Sev2,Email,B0391,Mexico City,Business Operations,MX ,23,IC2,D009124
29833, User Education,Apps,Sev2,Email,MOBILE,Mexico City,Relationship Management,MX ,268,IC4,D009124
76238, User Education,Apps,Sev3,Email,B0391,Mexico City,Operations,MX ,39,IC3,D009124
18410, User Education,Apps,Sev1,Chat,MOBILE,Mexico City,Relationship Management,MX ,15,IC4,D009124
64769, User Education,Apps,Sev2,Email,MOBILE,Mexico City,Business Support,MX ,3,,D009124
56761, User Education,Apps,Sev3,Chat,MOBILE,Mexico City,Relationship Management,MX ,87,IC5,D009124
54888, User Education,Apps,Sev2,Email,MOBILE,Mexico City,Relationship Management,MX ,31,IC3,D009124
20867, User Education,Apps,Sev1,Chat,B0391,Mexico City,Technical Delivery,MX ,42,MGR2,D009124
46592, User Education,Apps,Sev2,Email,B0391,Mexico City,Finance,MX ,37,IC4,D009124
10596, User Education,Apps,Sev2,Email,B0391,Mexico City,Business Operations,MX ,10,IC4,D009124
16640, User Education,Apps,Sev2,Chat,MOBILE,Mexico City,Relationship Management,MX ,140,IC4,D009124
18242, User Education,Apps,Sev2,Email,HOME OFFICE,Miami,Relationship Management,US ,42,IC2,D006433
29827, User Education,Apps,Sev2,Chat,HOME OFFICE,Midlothian,Technology Solutions,US ,89,IC4,D006433
81384, User Education,Apps,Sev1,Chat,MOBILE,Milan,Relationship Management,IT ,4,IC5,D008747
73583, User Education,Apps,Sev2,Chat,MOBILE,Milan,Technical Delivery,IT ,218,MGR3,D008747
16242, User Education,Apps,Sev2,Email,MOBILE,Milan,Account Management,IT ,187,IC4,D008747
31760, User Education,Apps,Sev2,Email,MOBILE,Milan,Marketing,IT ,137,IC4,D008747
4462, User Education,Apps,Sev2,Email,MOBILE,Milan,Technical Delivery,IT ,120,IC4,D008747
58962, User Education,Apps,Sev2,Chat,MOBILE,Milan,Business Operations,IT ,279,IC4,D008747
55201, User Education,Apps,Sev2,Chat,MOBILE,Milan,Business Operations,IT ,131,IC4,D008747
18293, User Education,Apps,Sev2,Chat,MOBILE,Milan,Business Development,IT ,279,IC5,D008747
62393, User Education,Apps,Sev2,Chat,MOBILE,Milan,Relationship Management,IT ,92,IC4,D008747
80701, User Education,Apps,Sev1,Chat,MOBILE,Milan,Technical Delivery,IT ,154,IC5,D008747
6244, User Education,Apps,Sev2,Email,MOBILE,Milan,Account Management,IT ,185,IC4,D008747
57636, User Education,Apps,Sev2,Email,MOBILE,Milan,Sales Excellence,IT ,298,MGR3,D008747
36677, User Education,Apps,Sev2,Email,MOBILE,Milan,Licensing,IT ,268,IC5,D008747
53701, User Education,Apps,Sev2,Email,MOBILE,Milan,Licensing,IT ,269,IC5,D008747
60910, User Education,Apps,Sev3,Chat,MOBILE,Milan,Technical Delivery,IT ,166,MGR2,D008747
61058, User Education,Help,Sev2,Email,MOBILE,Milan,Relationship Management,IT ,25,IC2,D008747
75190, User Education,Apps,Sev2,Chat,MOBILE,Milan,Relationship Management,IT ,33,IC5,D008747
60961, User Education,Apps,Sev1,Chat,MOBILE,Milan,Relationship Management,IT ,7,IC3,D008747
11566, User Education,Apps,Sev2,Email,MOBILE,Milan,Solution Sales,IT ,22,IC5,D008747
33971, User Education,Apps,Sev2,Email,MOBILE,Milan,Relationship Management,IT ,111,IC4,D008747
82879, User Education,Apps,Sev2,Chat,B0159,Milan,Support Engineering,IT ,26,IC3,D008747
40845, User Education,Apps,Sev2,Email,MOBILE,Milan,Licensing,IT ,293,IC5,D008747
46787, User Education,Apps,Sev3,Email,MOBILE,Milan,Account Management,IT ,24,IC4,D008747
72711, User Education,Apps,Sev1,Chat,HOME OFFICE,Millstone,Technical Delivery,US ,11,IC5,D006433
73732, User Education,Apps,Sev3,Chat,HOME OFFICE,Minneapolis,Support Delivery,US ,91,IC4,D006433
25863, User Education,Apps,Sev3,Email,MOBILE,Mississauga,Account Management,CA ,154,IC4,D008805
63468, User Education,Apps,Sev2,Email,B0622,Mississauga,Business Operations,CA ,205,IC5,D008805
47961, User Education,Apps,Sev2,Email,B0622,Mississauga,Marketing,CA ,90,IC5,D008805
30520, User Education,Apps,Sev2,Phone,MOBILE,Mississauga,Technical Delivery,CA ,49,IC3,D008805
50243, User Education,Apps,Sev3,Email,MOBILE,Mississauga,Account Management,CA ,162,IC4,D008805
25721, User Education,Apps,Sev3,Chat,B0622,Mississauga,Finance,CA ,44,IC2,D008805
18400, User Education,Help,Sev2,Email,B0622,Mississauga,Marketing,CA ,2,,D008805
41683, User Education,Apps,Sev1,Phone,B0622,Mississauga,Sales Excellence,CA ,14,IC4,D008805
5143, User Education,Apps,Sev3,Email,B0759,Mississauga,Licensing,CA ,88,IC4,D008805
33449, User Education,Apps,Sev2,Email,B0622,Mississauga,HR Compensation and Benefits,CA ,44,IC3,D008805
13174, User Education,Apps,Sev2,Email,B0622,Mississauga,Marketing,CA ,163,IC4,D008805
43342, User Education,Apps,Sev2,Email,MOBILE,Mississauga,Account Management,CA ,154,IC4,D008805
9391, User Education,Apps,Sev1,Chat,MOBILE,Mississauga,Relationship Management,CA ,71,IC4,D008805
35358, User Education,Apps,Sev2,Email,HOME OFFICE,Monmouth Junction,Account Management,US ,31,IC4,D006433
34689, User Education,Apps,Sev2,Email,B0115,Montevideo,Sales Leadership,UY ,161,MGR3,D006445
42471, User Education,Apps,Sev2,Email,MOBILE,Montevideo,Business Operations,UY ,0,,D006445
4758, User Education,Apps,Sev3,Chat,MOBILE,Montreal,Relationship Management,CA ,141,IC5,D008805
26538, User Education,Apps,Sev2,Email,MOBILE,Montreal,Relationship Management,CA ,50,IC4,D008805
23214, User Education,Apps,Sev2,Email,MOBILE,Montreal,Account Management,CA ,30,IC4,D008805
20338, User Education,Apps,Sev2,Chat,MOBILE,Montreal,Relationship Management,CA ,139,IC5,D008805
23692, User Education,Apps,Sev2,Email,MOBILE,Montreal,Account Management,CA ,84,IC4,D008805
73131, User Education,Apps,Sev3,Phone,HOME OFFICE,Mooresville,Business Operations,US ,316,IC5,D006433
56395, User Education,Apps,Sev1,Chat,HOME OFFICE,Moorhead,Support Delivery,US ,108,IC3,D006433
78416, User Education,Apps,Sev3,Chat,MOBILE,morrisville,Technical Delivery,US ,199,IC4,D006433
36834, User Education,Apps,Sev2,Email,MOBILE,morrisville,Relationship Management,US ,166,IC4,D006433
5240, User Education,Apps,Sev1,Chat,B0596,Moscow,Relationship Management,RU ,70,IC4,D006874
51838, User Education,Apps,Sev1,Chat,B0596,Moscow,Relationship Management,RU ,16,IC2,D006874
25391, User Education,Apps,Sev2,Chat,MOBILE,Moscow,Technical Delivery,RU ,93,MGR2,D006874
22777, User Education,Apps,Sev1,Chat,MOBILE,Moscow,Relationship Management,RU ,21,IC4,D006874
13261, User Education,Apps,Sev1,Chat,MOBILE,Moscow,Relationship Management,RU ,51,IC4,D006874
65488, User Education,Help,Sev2,Email,MOBILE,Moscow,Business Strategy,RU ,18,IC3,D006874
25044, User Education,Apps,Sev2,Email,B0596,Moscow,Licensing,RU ,52,IC3,D006874
